image_id,image_url,box_id,x,y,w,h,gt_sku_id,gt_name,gt_brand,gt_flavour,gt_size,gt_pack,gt_container,gt_has_sku
img_032,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_032.jpg,img_032_b011,2093,1312,326,369,sku_0061,Cadbury Fingers 114g,Cadbury,Milk chocolate,114 g,1,Bag,True
img_032,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_032.jpg,img_032_b012,1066,1408,461,359,sku_0016,Belvita Soft Bake Apricot 5pk 250g,Belvita,Apricot,250 g,1,Box,True
img_032,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_032.jpg,img_032_b013,598,1459,472,359,sku_0020,Belvita Soft Bake Choco Hazelnut 250g,Belvita,Choco Hazelnut,250 g,1,Box,True
img_032,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_032.jpg,img_032_b014,2217,1754,230,314,,,,,,,,False
img_032,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_032.jpg,img_032_b015,2431,1756,245,300,,,,,,,,False
img_032,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_032.jpg,img_032_b016,1088,1761,453,305,sku_0016,Belvita Soft Bake Apricot 5pk 250g,Belvita,Apricot,250 g,1,Box,True
img_032,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_032.jpg,img_032_b017,2071,1763,152,309,,,,,,,,False
img_032,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_032.jpg,img_032_b018,660,1807,421,295,sku_0020,Belvita Soft Bake Choco Hazelnut 250g,Belvita,Choco Hazelnut,250 g,1,Box,True
img_032,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_032.jpg,img_032_b019,2650,1812,182,235,,,,,,,,False
img_032,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_032.jpg,img_032_b020,1109,2053,434,286,sku_0016,Belvita Soft Bake Apricot 5pk 250g,Belvita,Apricot,250 g,1,Box,True
img_032,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_032.jpg,img_032_b021,706,2082,409,341,sku_0020,Belvita Soft Bake Choco Hazelnut 250g,Belvita,Choco Hazelnut,250 g,1,Box,True
img_032,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_032.jpg,img_032_b022,2429,2143,393,194,,,,,,,,False
img_032,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_032.jpg,img_032_b023,2192,2209,466,219,,,,,,,,False
img_032,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_032.jpg,img_032_b024,1532,2319,356,249,sku_0023,Belvita Soft Bake Strawberry 250g,Belvita,Strawberry,250 g,1,Box,True
img_032,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_032.jpg,img_032_b025,1117,2322,412,256,sku_0016,Belvita Soft Bake Apricot 5pk 250g,Belvita,Apricot,250 g,1,Box,True
img_032,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_032.jpg,img_032_b026,759,2406,370,256,sku_0020,Belvita Soft Bake Choco Hazelnut 250g,Belvita,Choco Hazelnut,250 g,1,Box,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b000,1995,747,394,192,sku_0092,CARAMILK BLOCK 90G 8082244,Cadbury,Golden caramel chocolate,90 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b001,1618,788,375,167,sku_0137,CADBURY DAIRY MILK DAIM 120G,Cadbury Dairy Milk,"Milk chocolate, Caramel, Almond",120 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b002,1247,804,371,165,sku_0156,Cadbury Dairy Milk Salted Caramel Tablet 120g,Cadbury Dairy Milk,Salted Caramel,120 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b003,875,829,366,153,sku_0262,MKA 90G TBL COWSPOT 24CA CL5,Milka,"Milk chocolate, White chocolate",90 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b004,524,839,350,151,sku_0261,MKA 90G TBL ALPINE MILK 25CA,Milka,Alpine Milk,90 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b005,1446,1117,363,183,sku_0175,CDM Fruit & Nut 110g,Cadbury Dairy Milk,Fruit & Nut,110 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b006,617,1159,465,155,sku_0162,CDM 120G CARAMEL FFSRP 16CA,Cadbury Dairy Milk,Caramel,120 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b007,1818,1285,366,153,sku_0181,CDM Oreo 120g,Cadbury Dairy Milk,Oreo,120 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b008,1442,1294,360,152,sku_0175,CDM Fruit & Nut 110g,Cadbury Dairy Milk,Fruit & Nut,110 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b009,1033,1298,361,154,sku_0182,CDM Wholenut 120g,Cadbury Dairy Milk,Wholenut,120 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b010,627,1300,407,156,sku_0162,CDM 120G CARAMEL FFSRP 16CA,Cadbury Dairy Milk,Caramel,120 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b011,332,1311,303,146,sku_0166,CDM Biscoff Small Block 105g,Cadbury Dairy Milk,"Milk chocolate, Caramel",105 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b012,1797,1547,428,176,sku_0143,Cadbury Dairy Milk Fruit & Nut 180g,Cadbury Dairy Milk,Fruit & Nut,180 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b013,1386,1548,408,178,sku_0158,Cadbury Dairy Milk Wholenut 180g,Cadbury Dairy Milk,Wholenut,180 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b014,376,1601,343,149,sku_0161,CDM 110G 21CA,Cadbury Dairy Milk,Milk chocolate,110 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b015,2215,1698,432,181,sku_0168,CDM Caramel 180g,Cadbury Dairy Milk,Caramel,180 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b016,1792,1719,426,168,sku_0143,Cadbury Dairy Milk Fruit & Nut 180g,Cadbury Dairy Milk,Fruit & Nut,180 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b017,387,1722,397,163,sku_0161,CDM 110G 21CA,Cadbury Dairy Milk,Milk chocolate,110 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b018,1388,1722,403,165,sku_0158,Cadbury Dairy Milk Wholenut 180g,Cadbury Dairy Milk,Wholenut,180 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b019,1749,2010,364,293,,,,,,,,False
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b020,2132,2072,477,253,sku_0152,Cadbury Dairy Milk & More Caramel Nut Crunch 200g,Cadbury Dairy Milk,Caramel,200 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b021,811,2079,417,219,sku_0045,Cadbury Caramilk 160g,Cadbury,Golden caramel chocolate,160 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b022,1198,2241,335,59,,,,,,,,False
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b023,758,2374,265,239,sku_0189,Twirl 3 Pack 129g,Cadbury Twirl,Milk chocolate,129 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b024,1025,2378,263,243,sku_0189,Twirl 3 Pack 129g,Cadbury Twirl,Milk chocolate,129 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b025,1294,2385,256,220,sku_0192,Twirl Orange 3 Pack 129g,Cadbury Twirl,Orange,129 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b026,1555,2387,267,235,sku_0059,CADBURY DOUBLE DECKER 4 BARS 174.8G,Cadbury,"Cereal, Nougat",174.8 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b027,1824,2393,217,227,sku_0217,Frys Chocolate Cream 3 Pack 147g,Fry's,"Dark chocolate, Fondant",147 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b028,2042,2395,309,247,sku_0220,Frys Turkish Delight 3 Pack 153g,Fry's,"Rose, Milk chocolate",153 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b029,2344,2424,274,252,sku_0100,Daim 3 Pack 84g,Cadbury,"Milk chocolate, Almond caramel",84 g,1,Bar,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b030,2679,2427,153,313,,,,,,,,False
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b031,869,2685,272,200,sku_0118,Wispa 4 Pack 111.6g,Cadbury,Milk chocolate,111.6 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b032,1140,2695,272,195,sku_0120,Wispa Gold 4 Pack 153.2g,Cadbury,"Milk chocolate, Golden caramel",153.2 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b033,434,2696,343,332,sku_0165,CDM 4 Pack 134g,Cadbury Dairy Milk,Milk chocolate,134 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b034,1414,2697,251,179,sku_0095,Crunchie 4 Pack 128g,Cadbury,Milk chocolate,128 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b035,1678,2713,264,218,sku_0030,Boost 4 Pack 148g,Cadbury,"Milk chocolate, Caramel",148 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b036,1949,2724,282,239,sku_0113,Starbar Multipack 148g,Cadbury,"Milk chocolate, Caramel",148 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b037,2230,2747,302,348,sku_0110,Picnic 4 Pack 152g,Cadbury,Milk chocolate,152 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b038,2492,2772,309,370,,,,,,,,False
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b039,733,2863,175,153,,,,,,,,False
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b040,1428,2872,246,187,sku_0095,Crunchie 4 Pack 128g,Cadbury,Milk chocolate,128 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b041,904,2880,243,137,sku_0118,Wispa 4 Pack 111.6g,Cadbury,Milk chocolate,111.6 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b042,1146,2882,272,185,sku_0120,Wispa Gold 4 Pack 153.2g,Cadbury,"Milk chocolate, Golden caramel",153.2 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b043,1678,2917,262,161,sku_0030,Boost 4 Pack 148g,Cadbury,"Milk chocolate, Caramel",148 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b044,1946,2944,283,169,sku_0113,Starbar Multipack 148g,Cadbury,"Milk chocolate, Caramel",148 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b045,0,3090,164,292,,,,,,,,False
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b046,150,3097,251,175,,,,,,,,False
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b047,840,3128,415,177,sku_0060,Cadbury Double Decker 7 pack 261.1g,Cadbury,"Cereal, Nougat",261.1 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b048,1242,3150,411,314,sku_0089,Cadbury Wispa 7 pack 165.9g,Cadbury,Milk chocolate,165.9 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b049,1869,3186,305,324,sku_0057,Cadbury Delights Orange 110g,Cadbury,Orange & Caramel,110 g,1,Box,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b050,2170,3194,388,344,sku_0103,Flake 4 Pack 102g,Cadbury,Chocolate,102 g,1,Bag,True
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b051,2610,3218,197,411,,,,,,,,False
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b052,162,3254,251,130,,,,,,,,False
img_096,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_096.jpg,img_096_b053,844,3285,397,153,sku_0060,Cadbury Double Decker 7 pack 261.1g,Cadbury,"Cereal, Nougat",261.1 g,1,Bag,True
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b000,2516,0,316,319,,,,,,,,False
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b001,2435,612,397,276,sku_0182,CDM Wholenut 120g,Cadbury Dairy Milk,Wholenut,120 g,1,Bar,True
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b002,968,843,378,445,sku_0189,Twirl 3 Pack 129g,Cadbury Twirl,Milk chocolate,129 g,1,Bag,True
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b003,1701,861,419,464,sku_0165,CDM 4 Pack 134g,Cadbury Dairy Milk,Milk chocolate,134 g,1,Bag,True
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b004,2476,1016,303,445,sku_0177,CDM Giant Buttons 100g,Cadbury Dairy Milk,Milk chocolate,100 g,1,Bag,True
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b005,2339,1148,248,369,sku_0177,CDM Giant Buttons 100g,Cadbury Dairy Milk,Milk chocolate,100 g,1,Bag,True
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b006,995,1272,336,400,sku_0189,Twirl 3 Pack 129g,Cadbury Twirl,Milk chocolate,129 g,1,Bag,True
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b007,1696,1326,389,338,sku_0165,CDM 4 Pack 134g,Cadbury Dairy Milk,Milk chocolate,134 g,1,Bag,True
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b008,1299,1523,386,449,sku_0095,Crunchie 4 Pack 128g,Cadbury,Milk chocolate,128 g,1,Bag,True
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b009,1687,1660,361,307,sku_0165,CDM 4 Pack 134g,Cadbury Dairy Milk,Milk chocolate,134 g,1,Bag,True
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b010,2358,1666,474,412,,,,,,,,False
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b011,1019,1668,274,343,sku_0189,Twirl 3 Pack 129g,Cadbury Twirl,Milk chocolate,129 g,1,Bag,True
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b012,1676,1966,340,280,sku_0165,CDM 4 Pack 134g,Cadbury Dairy Milk,Milk chocolate,134 g,1,Bag,True
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b013,1044,2009,256,318,sku_0189,Twirl 3 Pack 129g,Cadbury Twirl,Milk chocolate,129 g,1,Bag,True
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b014,2306,2193,395,413,sku_0249,Maynards Bassetts Jelly Babies 165g,Maynards,Fruit,165 g,1,Bag,True
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b015,2657,2198,175,412,sku_0253,Maynards Bassetts Wine Gums 165g,Maynards,Fruit,165 g,1,Bag,True
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b016,1671,2243,315,254,sku_0165,CDM 4 Pack 134g,Cadbury Dairy Milk,Milk chocolate,134 g,1,Bag,True
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b017,1066,2320,238,259,sku_0189,Twirl 3 Pack 129g,Cadbury Twirl,Milk chocolate,129 g,1,Bag,True
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b018,1661,2487,299,233,sku_0165,CDM 4 Pack 134g,Cadbury Dairy Milk,Milk chocolate,134 g,1,Bag,True
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b019,2139,2701,314,394,,,,,,,,False
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b020,1649,2714,290,226,sku_0165,CDM 4 Pack 134g,Cadbury Dairy Milk,Milk chocolate,134 g,1,Bag,True
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b021,2397,2717,360,394,,,,,,,,False
img_041,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_041.jpg,img_041_b022,2682,2722,150,384,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b000,277,0,503,273,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b001,1153,66,418,281,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b002,40,104,262,188,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b003,1920,132,309,177,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b004,801,151,396,214,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b005,1576,157,342,170,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b006,302,164,498,224,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b007,1586,546,724,409,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b008,857,573,676,409,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b009,2335,581,497,345,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b010,0,611,454,390,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b011,419,611,451,382,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b012,1225,1053,365,472,sku_0220,Frys Turkish Delight 3 Pack 153g,Fry's,"Rose, Milk chocolate",153 g,1,Bar,True
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b013,0,1172,519,391,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b014,1908,1206,362,299,sku_0217,Frys Chocolate Cream 3 Pack 147g,Fry's,"Dark chocolate, Fondant",147 g,1,Bar,True
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b015,1616,1219,300,299,sku_0217,Frys Chocolate Cream 3 Pack 147g,Fry's,"Dark chocolate, Fondant",147 g,1,Bar,True
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b016,493,1295,383,241,sku_0100,Daim 3 Pack 84g,Cadbury,"Milk chocolate, Almond caramel",84 g,1,Bar,True
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b017,2262,1298,438,194,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b018,872,1301,363,230,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b019,2211,1687,592,433,sku_0190,Twirl 9 pack 193.5g,Cadbury Twirl,Milk chocolate,193.5 g,1,Bag,True
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b020,1737,1710,495,369,sku_0190,Twirl 9 pack 193.5g,Cadbury Twirl,Milk chocolate,193.5 g,1,Bag,True
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b021,768,1715,394,410,sku_0192,Twirl Orange 3 Pack 129g,Cadbury Twirl,Orange,129 g,1,Bag,True
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b022,463,1734,325,390,sku_0189,Twirl 3 Pack 129g,Cadbury Twirl,Milk chocolate,129 g,1,Bag,True
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b023,1424,1741,311,375,sku_0189,Twirl 3 Pack 129g,Cadbury Twirl,Milk chocolate,129 g,1,Bag,True
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b024,1118,1746,311,369,sku_0189,Twirl 3 Pack 129g,Cadbury Twirl,Milk chocolate,129 g,1,Bag,True
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b025,139,1971,341,154,sku_0189,Twirl 3 Pack 129g,Cadbury Twirl,Milk chocolate,129 g,1,Bag,True
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b026,29,2119,255,293,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b027,1822,2201,328,228,sku_0120,Wispa Gold 4 Pack 153.2g,Cadbury,"Milk chocolate, Golden caramel",153.2 g,1,Bag,True
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b028,1192,2203,330,265,sku_0118,Wispa 4 Pack 111.6g,Cadbury,Milk chocolate,111.6 g,1,Bag,True
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b029,749,2206,465,419,sku_0103,Flake 4 Pack 102g,Cadbury,Chocolate,102 g,1,Bag,True
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b030,264,2208,404,382,sku_0110,Picnic 4 Pack 152g,Cadbury,Milk chocolate,152 g,1,Bag,True
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b031,2153,2246,544,365,sku_0089,Cadbury Wispa 7 pack 165.9g,Cadbury,Milk chocolate,165.9 g,1,Bag,True
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b032,1532,2289,315,352,sku_0118,Wispa 4 Pack 111.6g,Cadbury,Milk chocolate,111.6 g,1,Bag,True
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b033,0,2413,277,150,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b034,1845,2415,318,213,sku_0120,Wispa Gold 4 Pack 153.2g,Cadbury,"Milk chocolate, Golden caramel",153.2 g,1,Bag,True
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b035,1221,2450,314,188,sku_0118,Wispa 4 Pack 111.6g,Cadbury,Milk chocolate,111.6 g,1,Bag,True
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b036,2687,2586,145,390,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b037,0,2635,311,212,,,,,,,,False
img_006,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/images/img_006.jpg,img_006_b038,612,2716,302,236,sku_0030,Boost 4 Pack 148g,Cadbury,"Milk chocolate, Caramel",148 g,1,Bag,True
