sku_id,name,barcode,brand,flavour,size,containerType,packagingSize,height,width,depth,thumbnail_url,status
sku_0119,Wispa Gold 48g,7622210448101,Cadbury,"Milk chocolate, Golden caramel",48 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0119.jpg,ONBOARDED
sku_0120,Wispa Gold 4 Pack 153.2g,7622201460853,Cadbury,"Milk chocolate, Golden caramel",153.2 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0120.jpg,ONBOARDED
sku_0121,Brunch Bar Choc Chip 5 Pack 140g,7622202219214,Cadbury Brunch,Choc Chip,140 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0121.jpg,ONBOARDED
sku_0122,Brunch Bar Peanut 5 Pack 140g,7622202219276,Cadbury Brunch,Peanut,140 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0122.jpg,ONBOARDED
sku_0123,Brunch Bar Raisin 5 Pack 140g,7622202219306,Cadbury Brunch,Raisin,140 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0123.jpg,ONBOARDED
sku_0124,CADBURY BRUNCH CHOC CHIPS 4PK 112G,7622202254291,Cadbury Brunch,Chunky Choc Chips,112 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0124.jpg,ONBOARDED
sku_0125,CADBURY BRUNCH DARK CHOC CHIPS 4PK 112G,7622202254390,Cadbury Brunch,Dark Choc Chips,112 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0125.jpg,ONBOARDED
sku_0126,Cadbury Brunch Light Golden Honey 4bars 130g,7622202254796,Cadbury Brunch,"Light, Golden Honey",130g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0126.jpg,ONBOARDED
sku_0127,Cadbury Brunch Light Zesty Orange 4bars 130g,,Cadbury Brunch,"Light, Zesty Orange",130 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0127.jpg,ONBOARDED
sku_0128,CADBURY BRUNCH PEANUTS 4PK 112G,7622202254451,Cadbury Brunch,Peanuts,112 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0128.jpg,ONBOARDED
sku_0129,CADBURY BRUNCH SWEET RAISINS 4PK 112G,7622202254819,Cadbury Brunch,Sweet Raisins,112 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0129.jpg,ONBOARDED
sku_0130,CAD 100G CDM MINT GT BUTTONS 10CA,7622202258626,Cadbury Dairy Milk,Mint,100 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0130.jpg,ONBOARDED
sku_0131,Cadbury Dairy Milk 180g,7622201148782,Cadbury Dairy Milk,Milk chocolate,180 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0131.jpg,ONBOARDED
sku_0132,Cadbury Dairy Milk 280g,7622202273209,Cadbury Dairy Milk,Milk chocolate,280 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0132.jpg,ONBOARDED
sku_0133,Cadbury Dairy Milk 360g,7622210379801,Cadbury Dairy Milk,Milk chocolate,360 g,Bax,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0133.jpg,ONBOARDED
sku_0134,Cadbury Dairy Milk 7 Pack 190.4g,7622202010033,Cadbury Dairy Milk,Milk chocolate,190.4 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0134.jpg,ONBOARDED
sku_0135,Cadbury Dairy Milk Caramel Nibbles 186g,7622201746414,Cadbury Dairy Milk,Caramel,186 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0135.jpg,ONBOARDED
sku_0136,CADBURY DAIRY MILK CHOCOLATE BLOCK 95G,7622210644466,Cadbury Dairy Milk,Hazelnut,95 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0136.jpg,ONBOARDED
sku_0137,CADBURY DAIRY MILK DAIM 120G,7622210154125,Cadbury Dairy Milk,"Milk chocolate, Caramel, Almond",120 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0137.jpg,ONBOARDED
sku_0138,Cadbury Dairy Milk Fingers 189g,7622201450366,Cadbury Dairy Milk,Milk chocolate,189 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0138.jpg,ONBOARDED
sku_0139,CADBURY DAIRY MILK FREDDO CARAMEL 19.5G,7622210783967,Cadbury Dairy Milk,Caramel,19.5 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0139.jpg,ONBOARDED
sku_0140,Cadbury Dairy Milk Freddo Single,96049945,Cadbury Dairy Milk,Milk chocolate,18 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0140.jpg,ONBOARDED
sku_0141,Cadbury Dairy Milk Fruitier & Nuttier 4 pack 120g,7622202029257,Cadbury Dairy Milk,Fruit & Nut,120 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0141.jpg,ONBOARDED
sku_0142,Cadbury Dairy Milk Fruitier & Nuttier Orange Boost 4 pack x 30g 120g,7622202029349,Cadbury Dairy Milk,"Fruit & Nut, Orange",120 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0142.jpg,ONBOARDED
sku_0143,Cadbury Dairy Milk Fruit & Nut 180g,7622201149611,Cadbury Dairy Milk,Fruit & Nut,180 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0143.jpg,ONBOARDED
sku_0144,CADBURY DAIRY MILK FRUIT & NUT 49G,7622300743659,Cadbury Dairy Milk,Fruit & Nut,49 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0144.jpg,ONBOARDED
sku_0145,Cadbury Dairy Milk Giant Buttons 184.8g,7622201746384,Cadbury Dairy Milk,Milk chocolate,184.8 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0145.jpg,ONBOARDED
sku_0146,CADBURY DAIRY MILK GIANT BUTTONS 40G,5034660518679,Cadbury Dairy Milk,Milk chocolate,40 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0146.jpg,ONBOARDED
sku_0147,Cadbury Dairy Milk Happy B.Day Bar 360g,7622202039379,Cadbury Dairy Milk,Milk chocolate,360 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0147.jpg,ONBOARDED
sku_0148,CADBURY DAIRY MILK ICED LATTE BLOCK 122.5G,7622202238925,Cadbury Dairy Milk,Iced Latte,122.5 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0148.jpg,ONBOARDED
sku_0149,CADBURY DAIRY MILK KIDS SINGLE 18G,96119341,Cadbury Dairy Milk,Milk chocolate,18 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0149.jpg,ONBOARDED
sku_0150,Cadbury Dairy Milk Marvellous Creations Popping Candy 160g,7622201770419,Cadbury Dairy Milk,"Milk chocolate, Fruit",160 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0150.jpg,ONBOARDED
sku_0151,CADBURY DAIRY MILK MINT CHOCOLATE BUTTO 8123762,7622201789442,Cadbury Dairy Milk,Mint,110 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0151.jpg,ONBOARDED
sku_0152,Cadbury Dairy Milk & More Caramel Nut Crunch 200g,7622202029844,Cadbury Dairy Milk,Caramel,200 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0152.jpg,ONBOARDED
sku_0153,Cadbury Dairy Milk & More Nutty Praline Crisp 180g,7622202025693,Cadbury Dairy Milk,Nutty Praline Crisp,180 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0153.jpg,ONBOARDED
sku_0154,Cadbury Dairy Milk Orange Giant Buttons 100g,7622202257988,Cadbury Dairy Milk,Orange,100 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0154.jpg,ONBOARDED
sku_0155,Cadbury Dairy Milk Oreo 300g,7622202267284,Cadbury Dairy Milk,Oreo,300 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0155.jpg,ONBOARDED
sku_0156,Cadbury Dairy Milk Salted Caramel Tablet 120g,7622201682378,Cadbury Dairy Milk,Salted Caramel,120 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0156.jpg,ONBOARDED
sku_0157,Cadbury Dairy Milk Thank You Bar 360g,7622202040870,Cadbury Dairy Milk,Milk chocolate,360 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0157.jpg,ONBOARDED
sku_0158,Cadbury Dairy Milk Wholenut 180g,7622201149574,Cadbury Dairy Milk,Wholenut,180 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0158.jpg,ONBOARDED
sku_0159,Cadbury Dairy Milk Wholenut 280g,7622202274657,Cadbury Dairy Milk,Wholenut,280 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0159.jpg,ONBOARDED
sku_0160,CADBURY DAIRY MILK WHOLE NUT 45G,7622210984579,Cadbury Dairy Milk,Wholenut,45 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0160.jpg,ONBOARDED
sku_0161,CDM 110G 21CA,7622300845759,Cadbury Dairy Milk,Milk chocolate,110 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0161.jpg,ONBOARDED
sku_0162,CDM 120G CARAMEL FFSRP 16CA,7622300737931,Cadbury Dairy Milk,Caramel,120 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0162.jpg,ONBOARDED
sku_0163,CDM 180G LITTLE BAR 10PK 15CA,7622202255397,Cadbury Dairy Milk,Milk chocolate,180 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0163.jpg,ONBOARDED
sku_0164,CDM 360G AYR 1 PROM 14CA,7622202248856,Cadbury Dairy Milk,Milk chocolate,360 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0164.jpg,ONBOARDED
sku_0165,CDM 4 Pack 134g,7622201461959,Cadbury Dairy Milk,Milk chocolate,134 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0165.jpg,ONBOARDED
sku_0166,CDM Biscoff Small Block 105g,7622202293092,Cadbury Dairy Milk,"Milk chocolate, Caramel",105 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0166.jpg,ONBOARDED
sku_0167,CDM Buttons Twisted 100g,7622202258169,Cadbury Dairy Milk,Twisted chocolate,100 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0167.jpg,ONBOARDED
sku_0168,CDM Caramel 180g,7622201770433,Cadbury Dairy Milk,Caramel,180 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0168.jpg,ONBOARDED
sku_0169,CDM Caramel 45g,7622300743703,Cadbury Dairy Milk,Caramel,45 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0169.jpg,ONBOARDED
sku_0170,CDM Caramel 4 Pack 148g,7622210304377,Cadbury Dairy Milk,Caramel,148 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0170.jpg,ONBOARDED
sku_0171,CDM Caramel Nibbles 100g,7622202257940,Cadbury Dairy Milk,Caramel,100 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0171.jpg,ONBOARDED
sku_0172,CDM Duo 54.4g,7622201461874,Cadbury Dairy Milk,Milk chocolate,54.4 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0172.jpg,ONBOARDED
sku_0173,CDM Freddo 4 pack 72g,7622202260834,Cadbury Dairy Milk,Milk chocolate,72 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0173.jpg,ONBOARDED
sku_0174,CDM Freddo Caramel 4 pack 78g,7622202262616,Cadbury Dairy Milk,Caramel,78 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0174.jpg,ONBOARDED
sku_0175,CDM Fruit & Nut 110g,7622210644800,Cadbury Dairy Milk,Fruit & Nut,110 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0175.jpg,ONBOARDED
sku_0176,CDM Fruit & Nut 280g,7622202273346,Cadbury Dairy Milk,Fruit & Nut,280 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0176.jpg,ONBOARDED
sku_0177,CDM Giant Buttons 100g,7622202258480,Cadbury Dairy Milk,Milk chocolate,100 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0177.jpg,ONBOARDED
sku_0178,CDM Giant Buttons Extra Value Bag 330g,7622201781644,Cadbury Dairy Milk,Milk chocolate,330 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0178.jpg,ONBOARDED
sku_0179,CDM Little Bars 4 Pack 72g,7622202260858,Cadbury Dairy Milk,Milk chocolate,108 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0179.jpg,ONBOARDED
sku_0180,CDM Marvellous Creations Jelly Popping Candy 47g,7622210106988,Cadbury Dairy Milk,"Milk chocolate, Fruit",47 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0180.jpg,ONBOARDED
sku_0181,CDM Oreo 120g,7622300754136,Cadbury Dairy Milk,Oreo,120 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0181.jpg,ONBOARDED
sku_0182,CDM Wholenut 120g,7622300735951,Cadbury Dairy Milk,Wholenut,120 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0182.jpg,ONBOARDED
sku_0183,CAD 43G TWIRL 48CA,5000201499776,Cadbury Twirl,Milk chocolate,48 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0183.jpg,ONBOARDED
sku_0184,CADBURY TWIRL BITES BAG 85G,7622202210532,Cadbury Twirl,Milk chocolate,85 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0184.jpg,ONBOARDED
sku_0185,CADBURY TWIRL ORANGE 43G,7622210664242,Cadbury Twirl,Orange,43 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0185.jpg,ONBOARDED
sku_0186,Cadbury Twirl Pouch 300g,7622201393960,Cadbury Twirl,Milk chocolate,300 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0186.jpg,ONBOARDED
sku_0187,CADBURY TWIRL WHITE 43G,7622202249747,Cadbury Twirl,White chocolate,43 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0187.jpg,ONBOARDED
sku_0188,Cadbury Twirl Xtra Duo Bar 54g,7622201675349,Cadbury Twirl,Milk chocolate,54 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0188.jpg,ONBOARDED
sku_0189,Twirl 3 Pack 129g,7622202227660,Cadbury Twirl,Milk chocolate,129 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0189.jpg,ONBOARDED
sku_0190,Twirl 9 pack 193.5g,7622202397585,Cadbury Twirl,Milk chocolate,193.5 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0190.jpg,ONBOARDED
sku_0191,Twirl Bites Bag 100g,7622202259005,Cadbury Twirl,Milk chocolate,100 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0191.jpg,ONBOARDED
sku_0192,Twirl Orange 3 Pack 129g,7622202245343,Cadbury Twirl,Orange,129 g,Bag,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0192.jpg,ONBOARDED
sku_0193,Twirl Orange 43g,7622201440176,Cadbury Twirl,Orange,43 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0193.jpg,ONBOARDED
sku_0194,DAIRYLEA DUNKERS NACHOS 6 X 43G,7622201143459,Dairylea,Nachos,258 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0194.jpg,ONBOARDED
sku_0195,DLEA 125G CHEESE PTN REG 18CA,7622210317629,Dairylea,Cheese,125 g,Cylinder,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0195.jpg,ONBOARDED
sku_0196,DLEA 145G CHEESE SPRD REG 12CA,7622210318947,Dairylea,Cheese,145 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0196.jpg,ONBOARDED
sku_0197,DLEA 250G CHEESE PTN REG 10CA.,7622210317643,Dairylea,Cheese,250 g,Cylinder,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0197.jpg,ONBOARDED
sku_0198,DLEA 270G CHEESE SPRD TUB 6CA.,7622210318985,Dairylea,Cheese,270 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0198.jpg,ONBOARDED
sku_0199,DLEA 300G SLICES 16'S 8CA,7622202268595,Dairylea,Cheese,300 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0199.jpg,ONBOARDED
sku_0200,DLEA 8X17.5G STRIPCH 6CA,7622202265327,Dairylea,Cheese,140 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0200.jpg,ONBOARDED
sku_0201,DLEA 96.4G FILLED CRACKERS 5PK 12CA,7622201508487,Dairylea,Cheese,96.4 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0201.jpg,ONBOARDED
sku_0202,DLEA DUNK 3X41G JUMBO 6CA,7622202225192,Dairylea,Jumbo Tubes,123 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0202.jpg,ONBOARDED
sku_0203,DLEA DUNK 3X43G BRDSTK 6CA,7622202225222,Dairylea,Bread Sticks,129 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0203.jpg,ONBOARDED
sku_0204,DLEA DUNK 3X43G NACHOS 6CA,7622202225284,Dairylea,Nachos,129 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0204.jpg,ONBOARDED
sku_0205,DLEA DUNK 3X43G RITZ 6CA,7622202225253,Dairylea,"Cheese, Ritz crackers",129 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0205.jpg,ONBOARDED
sku_0206,DLEA DUNK 41G JUMBO 15CA,7622201143268,Dairylea,Jumbo Tubes,41 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0206.jpg,ONBOARDED
sku_0207,DLEA DUNK 6X41G JUMBO 6CA,7622201143671,Dairylea,Jumbo Tubes,246 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0207.jpg,ONBOARDED
sku_0208,DLEA DUNK 6X43G RITZ 6CA,7622201143305,Dairylea,"Cheese, Ritz crackers",258 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0208.jpg,ONBOARDED
sku_0209,DLEA DUNK PLANT BSD 4X41G JUMBO 6CA,7622202014628,Dairylea,Jumbo Tubes,164 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0209.jpg,ONBOARDED
sku_0210,DLEA SLC LT 8'S 150G 16CA,7622202268625,Dairylea,Cheese,150 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0210.jpg,ONBOARDED
sku_0211,DLEA SLICES 8'S 150G 16CA,7622202268656,Dairylea,Cheese,150 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0211.jpg,ONBOARDED
sku_0212,DLEA SNACKERS 56.5G OREO 12CA,7622202268984,Dairylea,"Cheese & Crackers, Oreo",56.5g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0212.jpg,ONBOARDED
sku_0213,DLEA SNACKERS 57.5G BUTTONS 12CA,7622202268953,Dairylea,Cheese & Crackers,57.5 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0213.jpg,ONBOARDED
sku_0214,LUNCHER 60G CHICKN N CHEESE 12CA,7622202261534,Dairylea,Chicken & Cheese,60 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0214.jpg,ONBOARDED
sku_0215,LUNCHER 65G HAM N CHEESE 12CA,7622202261602,Dairylea,Ham & Cheese,65 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0215.jpg,ONBOARDED
sku_0216,SNACKERS 61G MINI CD FINGERS 12CA,7622202269011,Dairylea,Cheese & Crackers,61 g,Pot,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0216.jpg,ONBOARDED
sku_0217,Frys Chocolate Cream 3 Pack 147g,7622210400970,Fry's,"Dark chocolate, Fondant",147 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0217.jpg,ONBOARDED
sku_0218,Fry's Orange Cream,7622210874603,Fry's,Orange,147 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0218.jpg,ONBOARDED
sku_0219,Fry's Peppermint Cream 3PK 147g,7622210685834,Fry's,Peppermint,147 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0219.jpg,ONBOARDED
sku_0220,Frys Turkish Delight 3 Pack 153g,7622210396501,Fry's,"Rose, Milk chocolate",153 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0220.jpg,ONBOARDED
sku_0221,Frys Turkish Delight Single 51g,50201105,Fry's,"Rose, Milk chocolate",51 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0221.jpg,ONBOARDED
sku_0222,GRBL 125G ORG COCOA FT 6CA,5011835101690,Green & Black's,Cocoa,125 g,Jar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0222.jpg,ONBOARDED
sku_0223,Green and Black's Organic Classic Collection 12 Miniature Bars 180G,7622210216861,Green & Black's,Milk & Dark,180 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0223.jpg,ONBOARDED
sku_0224,GREEN & BLACKS BUTTERSCOTCH 90G 6620164,7622210584687,Green & Black's,"Cocoa, Toffee",90 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0224.jpg,ONBOARDED
sku_0225,Green & Blacks Dark Chocolate 70% 90g,7622210578464,Green & Black's,Dark chocolate,90 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0225.jpg,ONBOARDED
sku_0226,Green & Blacks Dark Chocolate 85% 90g,7622210584724,Green & Black's,Dark chocolate,90 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0226.jpg,ONBOARDED
sku_0227,Green & Blacks Ginger Chocolate 90g,7622210584717,Green & Black's,Ginger dark chocolate,90 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0227.jpg,ONBOARDED
sku_0228,Green & Blacks Organic Milk Chocolate 90g,7622210580092,Green & Black's,Milk chocolate,90 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0228.jpg,ONBOARDED
sku_0229,Green & Black's Organic Smooth Dark Mint 50% Cocoa,7622201786373,Green & Black's,Dark Chocolate & Mint,90 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0229.jpg,ONBOARDED
sku_0230,GREEN & BLACK'S SMOOTH 50% DARK CHOC 8127630,7622201811150,Green & Black's,Dark chocolate,90 g,Bar,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0230.jpg,ONBOARDED
sku_0231,Green & Blacks Taste Collection 360g,7622210761231,Green & Black's,"Dark, Milk And White Chocolate",360 g,Box,1,,,,https://storage.googleapis.com/zia-web-public/jobs/ai-engineer-june-2026/thumbs/sku_0231.jpg,ONBOARDED
